id,price
188680,75957.80064868815
188681,12833.655452010997
188682,15764.668236451607
188683,12074.916039603988
188684,72613.41640284595
188685,49704.821578146104
188686,112245.81012129929
188687,22352.322865317223
188688,35876.906226942985
188689,9995.420280462433
188690,36954.538559376924
188691,38627.27929454337
188692,32545.253024799404
188693,12181.101782266827
188694,13641.893787208664
188695,20811.34213925578
188696,76351.732446992
188697,27103.67431668908
188698,17309.66531327623
188699,57632.61628316721
188700,119545.81481697038
188701,29929.315811946366
188702,12641.370791364152
188703,84928.0510503071
188704,53332.864015543644
188705,28058.543907806055
188706,109874.87505078033
188707,10734.292125234595
188708,22746.738246252637
188709,12752.510093951092
188710,19976.213327695583
188711,28158.730327929155
188712,39775.076557478766
188713,29401.949730841116
188714,22675.736438496173
188715,37045.74743029226
188716,64778.685370269806
188717,11828.079082447193
188718,18010.878957986282
188719,30332.53808057188
188720,18109.572458433424
188721,70256.3783760534
188722,56476.621580991334
188723,21780.70886764267
188724,28495.016834939313
188725,10927.737461012117
188726,41380.360528501296
188727,12775.587690418452
188728,56195.79078605895
188729,21011.875031719206
188730,59499.814860974206
188731,64715.83922125369
188732,39571.95697340431
188733,19194.507742889607
188734,16225.412289470214
188735,7428.490550376612
188736,11819.873121772398
188737,94269.1895649745
188738,79052.23941160303
188739,48351.04587378668
188740,77807.321787386
188741,40241.805150690714
188742,27014.767855250782
188743,47234.30333770442
188744,76442.12593994774
188745,56344.97586181509
188746,41513.08801150704
188747,33983.5048520537
188748,20634.305578673855
188749,71340.01230801234
188750,8541.463076080852
188751,50324.29758361652
188752,102681.5095984363
188753,10036.499168560797
188754,39781.67775894137
188755,81746.08072570317
188756,33006.70792238559
188757,22039.07012851128
188758,10206.154296225004
188759,18730.78742482589
188760,10331.877906409645
188761,37037.81002160907
188762,48158.92744239554
188763,31543.745456892924
188764,14853.659005755697
188765,65598.7167465826
188766,29805.738621509154
188767,12069.322070479571
188768,33655.591897327016
188769,90368.48496524595
188770,42783.69253138264
188771,14162.077755598099
188772,7966.085584097552
188773,42864.324788488586
188774,47432.272655099936
188775,57064.193020729785
188776,11895.447565048702
188777,21336.614575171716
188778,21885.826864889616
188779,91499.04066137387
188780,63422.23520594752
188781,85811.03648645298
188782,18273.989143054732
188783,23082.9538444216
188784,40763.3706839245
188785,32435.991379732863
188786,36794.575388784906
188787,6409.808374042341
188788,18732.17940002535
188789,53500.235801993986
188790,12171.890567860131
188791,7371.838063461134
188792,80752.68106758747
188793,15202.36079858179
188794,14102.09600194943
188795,41505.274535840894
188796,23868.719699523335
188797,74514.86355442405
188798,23324.710195326505
188799,17538.075236980316
188800,52357.13734016413
188801,44539.94030314888
188802,36622.89488912301
188803,81527.32207444686
188804,14826.663936825807
188805,13149.437553290496
188806,77077.47173691187
188807,43802.2473880409
188808,59209.34673601973
188809,28846.275584994262
188810,21823.655115443
188811,57151.98005341152
188812,21945.453552150822
188813,12892.482080334872
188814,41186.263387807034
188815,17408.154198173244
188816,42728.23247156192
188817,32725.14710452274
188818,39279.16737143062
188819,42152.26544418886
188820,56676.051900397935
188821,31830.006262557778
188822,20821.461911334784
188823,43940.44356411743
188824,10842.40673731
188825,27931.66290465185
188826,7584.67416257325
188827,38135.5912532962
188828,25746.536180645053
188829,17018.53220372611
188830,60244.071123446476
188831,68286.07824980645
188832,11192.99942775593
188833,24596.77572370467
188834,31097.534279288328
188835,21544.456277847978
188836,29938.33272286707
188837,47769.410918630594
188838,24621.869675995735
188839,15794.88145309551
188840,25558.54745443355
188841,54999.28186173314
188842,19921.115432130224
188843,48993.445541052344
188844,41349.10542891412
188845,20339.766105644
188846,33270.86305005786
188847,80001.77548246662
188848,2092.6362282496666
188849,27873.118462087055
188850,79578.66192382373
188851,112094.34766440601
188852,81794.88884065158
188853,15695.074649101296
188854,20182.503086113655
188855,64560.89420329744
188856,142244.63525658264
188857,93265.45351356892
188858,46596.913786889505
188859,42897.37868159668
188860,6438.05542668937
188861,33499.58489927321
188862,109018.22951380418
188863,21894.67560181719
188864,22796.10722194311
188865,28782.92253632634
188866,47829.22475215152
188867,12298.118486619831
188868,128700.89134278813
188869,20356.610462324206
188870,8265.525062214008
188871,12779.104122100263
188872,36046.3399458668
188873,48201.04487841368
188874,36529.62555181253
188875,17058.483352338328
188876,24561.876772698426
188877,52073.930328650466
188878,72996.17124018536
188879,64318.13164807723
188880,41613.13220420255
188881,9319.73764756223
188882,41686.51400323213
188883,36614.2084566488
188884,96890.28117526515
188885,36183.17393138642
188886,46388.00969183709
188887,116802.28282024887
188888,125997.96532001089
188889,46600.91543804265
188890,20371.20749476739
188891,25951.52676707887
188892,41367.78621684413
188893,81864.1844474212
188894,11709.273963133432
188895,23103.412531873037
188896,31464.368217587635
188897,17738.919242461132
188898,10125.454774535241
188899,156970.31615114235
188900,7125.575664897787
188901,10646.404119847646
188902,84723.47685817342
188903,65299.838789206464
188904,34475.759533970064
188905,29309.376816777596
188906,55956.80041577016
188907,69723.78989012448
188908,27695.111258445544
188909,37347.53333460156
188910,19855.122650833302
188911,48722.346580731515
188912,29182.38050841167
188913,84834.37457874167
188914,53517.17427869078
188915,54126.76577562404
188916,10188.968562539269
188917,63030.518059241185
188918,11122.342030231566
188919,13331.518943931796
188920,16269.215851142795
188921,49893.85399569546
188922,45410.865973142245
188923,65510.03425171343
188924,47224.265313066506
188925,60111.90993549984
188926,61989.537209984774
188927,7719.465469651453
188928,58510.27801418387
188929,19276.878887235565
188930,15211.880170998997
188931,46290.23460155138
188932,29637.201555421845
188933,74005.63323904702
188934,57480.195566365524
188935,38449.29800902901
188936,31828.725993843353
188937,35879.82669918205
188938,20868.759152576185
188939,60766.7945678648
188940,10886.497865276428
188941,80834.17745550233
188942,71025.82091321096
188943,58363.0179211242
188944,36294.469527602356
188945,22259.04797869348
188946,31198.198761849315
188947,39165.08510001459
188948,67510.03179759465
188949,155056.70347096774
188950,22492.00961937924
188951,37481.53954112181
188952,9238.099392045835
188953,6837.853401776874
188954,24476.133815063127
188955,62302.79376459279
188956,22761.808648808295
188957,35837.8246543795
188958,24200.507677425132
188959,12058.060913581783
188960,49076.71259573006
188961,75235.89286976695
188962,15362.412042730091
188963,62900.8235003727
188964,50084.531973323945
188965,7853.559668005674
188966,51471.16408587558
188967,53357.5187258361
188968,25906.63038102983
188969,36274.738755559454
188970,40883.73221436571
188971,32963.85456173788
188972,101550.91490729645
188973,90500.26925836914
188974,39588.07854330926
188975,32839.00748253578
188976,13978.751447587178
188977,29853.704495169255
188978,10711.919425779644
188979,57498.63622668768
188980,20881.88561042909
188981,14716.004733064401
188982,34456.40931934105
188983,79807.91594969036
188984,30832.5278146239
188985,13367.52181736713
188986,23260.82703150486
188987,48221.15679175073
188988,20407.826233302312
188989,51702.356526497046
188990,48811.57905170883
188991,55341.82575280258
188992,30067.5661144061
188993,37239.37841901627
188994,33365.26413385253
188995,35630.242818806306
188996,18511.60795538016
188997,83194.12421269776
188998,57003.00240352328
188999,13281.628023252742
189000,11339.463374096476
189001,22819.766410483815
189002,41036.8819520688
189003,30162.124213453157
189004,51284.30312604127
189005,49209.80178548227
189006,56506.86823246835
189007,32746.430109825378
189008,34940.8589203532
189009,12437.775981708313
189010,40043.056476121725
189011,34778.727241759574
189012,49797.976920226065
189013,31062.3056460975
189014,29287.797529496424
189015,21640.636764459286
189016,60476.894768446764
189017,13191.798618349758
189018,19792.148426406115
189019,10509.371086678504
189020,18119.123855024256
189021,46068.795051276145
189022,44199.733585117145
189023,67740.32452804896
189024,30346.447215559318
189025,69865.38401896428
189026,16437.80074018821
189027,11356.799099302923
189028,43902.90228224646
189029,18303.129664564327
189030,19268.483126952186
189031,32011.31812726771
189032,47959.04504078497
189033,11778.093174561136
189034,95086.2223627331
189035,77670.64148645927
189036,96462.81461803673
189037,19255.916584951014
189038,51350.394377035795
189039,83253.84499915672
189040,12124.660838091178
189041,18170.298791166984
189042,23153.133411257317
189043,56009.24268181898
189044,32528.798545688536
189045,55386.29549033183
189046,11507.426372180662
189047,15802.604151901134
189048,12917.022017245446
189049,58980.64348214912
189050,39365.18085892996
189051,11634.046859687529
189052,37867.71579626555
189053,28915.078102494
189054,49233.642772190484
189055,38642.36261293134
189056,13780.983459094712
189057,20969.728726520265
189058,13002.8791548324
189059,77847.97190259305
189060,11616.102683755733
189061,24116.50338040406
189062,27443.238745434574
189063,27894.44428889451
189064,11490.895461335502
189065,28648.480116655744
189066,17532.796222805995
189067,57632.61628316721
189068,20575.73211729764
189069,33164.53773750621
189070,54834.46979803813
189071,36026.389613645086
189072,88324.6225320501
189073,47959.04504078497
189074,25259.63166533919
189075,33690.339836062914
189076,28031.250707468564
189077,37885.832958821265
189078,77698.94617677321
189079,41360.59304537111
189080,83079.19168065679
189081,40077.22541068696
189082,21293.818769282938
189083,20451.803710221226
189084,34054.69905869145
189085,79964.99013081801
189086,7876.49984756146
189087,81552.34803736146
189088,51705.649862448336
189089,73046.72743527794
189090,17289.57322201172
189091,63978.54704808822
189092,9539.374901730542
189093,90674.2467162253
189094,57657.509432482024
189095,27206.351514564343
189096,38700.15416008968
189097,69064.2714974164
189098,28160.59317461464
189099,9604.390435195153
189100,12127.141271165094
189101,42489.18695389587
189102,122481.23364677548
189103,54161.65183975802
189104,7428.490550376612
189105,48622.4179787011
189106,56353.99873088742
189107,28802.898957515707
189108,34010.839391564514
189109,66808.35339335288
189110,7621.316965452504
189111,13046.916981990755
189112,21585.119656294486
189113,97813.12162430293
189114,15878.078111863293
189115,17607.413160455184
189116,16314.447591416598
189117,18868.577819413826
189118,34414.426380147306
189119,30765.56925917813
189120,74098.84504281278
189121,54014.962099440454
189122,8913.100292125937
189123,17974.33629030499
189124,36733.72741171048
189125,69400.57193407722
189126,14883.731670252957
189127,33226.40119170147
189128,19008.523002061393
189129,12813.544331362174
189130,105952.05138417389
189131,53224.024134845284
189132,20251.08528257633
189133,80697.78311099084
189134,26686.005624958274
189135,55585.894507433644
189136,89840.90719738064
189137,24825.089076973713
189138,9829.689915604678
189139,8849.062162890128
189140,9478.16324412212
189141,11594.924658067068
189142,13813.95737598179
189143,10858.249436517719
189144,15233.209898211657
189145,82381.88991929883
189146,32155.423531788983
189147,29614.136286812984
189148,34937.829366062455
189149,37733.727592952084
189150,39496.0183130959
189151,26202.40967385768
189152,42951.47821855391
189153,39302.35268701715
189154,16003.732046072642
189155,9842.534637022422
189156,71664.230137301
189157,10839.932506908926
189158,9948.62443665206
189159,30400.390585231424
189160,40697.36033365701
189161,10833.242776356024
189162,10068.291349918118
189163,38444.970951717594
189164,13749.929989755115
189165,20848.652159382265
189166,113617.80119896146
189167,20259.306835750536
189168,19682.90824835904
189169,34506.2581611955
189170,75564.10730325912
189171,8184.098934370735
189172,47888.06745290005
189173,12060.739569062453
189174,43799.17581106969
189175,9722.858547082733
189176,48664.77313331338
189177,55696.71163633374
189178,86078.21277538865
189179,11300.878640043777
189180,73019.63682414516
189181,14412.68055943824
189182,22116.506765064893
189183,41953.671771070054
189184,92416.60004490355
189185,13659.498552340967
189186,87139.82965133565
189187,109793.60951457453
189188,54431.73693413521
189189,11204.156033094408
189190,39500.163434281065
189191,16629.231657804907
189192,59487.62992754129
189193,47606.406047903736
189194,47460.84108804922
189195,15830.992453101562
189196,9674.819966604335
189197,14227.917258319181
189198,21032.52456190022
189199,10973.159192923502
189200,25195.629135167783
189201,34847.93696177223
189202,15736.881523959017
189203,29449.923498968317
189204,21261.148182473713
189205,35681.57326156772
189206,39124.79462305633
189207,85983.87124901946
189208,22430.090657965407
189209,30890.560901392397
189210,69821.9995659667
189211,8582.190899073303
189212,12979.94332161962
189213,53118.74918036655
189214,119590.37718385024
189215,46745.57369081977
189216,59029.433172743345
189217,46170.595564404655
189218,67995.21616588003
189219,14817.144589153668
189220,41003.88808349033
189221,34446.058765946655
189222,40120.80107273933
189223,42811.83950792604
189224,19441.332239074458
189225,28238.921383646266
189226,51862.415852842874
189227,47551.79421082059
189228,16344.549750931666
189229,69083.38934671764
189230,23828.93687357266
189231,61203.92779147179
189232,46980.23810622198
189233,34173.636505234
189234,51391.53406702806
189235,56679.086900945775
189236,50805.21831280381
189237,35695.63117709648
189238,38289.068608510504
189239,18739.904268742717
189240,34919.6429128375
189241,12076.651090862193
189242,18737.810271038463
189243,61400.956487499716
189244,32435.991379732863
189245,40670.531502798105
189246,14569.627639051267
189247,30995.818079847173
189248,56503.48338134515
189249,26511.321520096717
189250,16530.942584698903
189251,43432.61303328481
189252,19925.013644993178
189253,92222.4199485366
189254,23446.727316906552
189255,29457.091433723774
189256,39361.332092641285
189257,36404.6942869948
189258,10844.15652901355
189259,30177.93803708196
189260,21818.21239044661
189261,66500.9190787798
189262,28414.981471463947
189263,59209.411786657336
189264,64282.61487579172
189265,61951.32720385619
189266,56765.91136996512
189267,65234.320783843796
189268,81716.57274493223
189269,65274.118377899744
189270,44578.43672664045
189271,84811.45874676376
189272,40983.92352170359
189273,64372.07116543086
189274,102934.77424415725
189275,80593.53587274688
189276,46772.8120537572
189277,38952.61402178762
189278,72927.1695393511
189279,83179.07802925346
189280,62166.518976224645
189281,21320.2173423713
189282,58831.41484257295
189283,80562.79818367583
189284,39028.461024983444
189285,37331.429430516
189286,29142.821793329964
189287,53356.80725966321
189288,67006.89289792728
189289,15689.514634367382
189290,41324.35727361586
189291,53715.00013282966
189292,10929.851079678292
189293,38202.703572864404
189294,29702.69974442377
189295,15825.376668773248
189296,12030.667254636217
189297,37429.011321236765
189298,54815.02920972724
189299,38191.25328713947
189300,159263.53947583222
189301,11089.799550988158
189302,53122.30341086142
189303,18036.0880153695
189304,58758.761400727926
189305,41164.98975476035
189306,27361.652069244137
189307,80043.64484055935
189308,46973.52796072161
189309,43566.348892666014
189310,41818.17427155635
189311,57612.386964688536
189312,38218.0730656919
189313,79035.95264393887
189314,42365.65105109329
189315,50235.49943370479
189316,90325.3765373698
189317,55791.2714930849
189318,13115.26672074275
189319,25048.624485073207
189320,46100.48002810015
189321,76741.78237434285
189322,18439.670339260567
189323,8439.69028368566
189324,69892.93554153768
189325,26469.658641028356
189326,9539.374901730542
189327,13047.834887863462
189328,79691.88634828164
189329,18702.926759276135
189330,64846.44522545432
189331,53603.43115611752
189332,61309.14468488746
189333,19469.072186053596
189334,11061.92266224559
189335,24531.79630662878
189336,6809.254943534111
189337,12178.303910578352
189338,45385.27962663347
189339,54556.559506103586
189340,30184.96110955648
189341,107567.33211000038
189342,34232.09550258582
189343,66412.78860418047
189344,35122.657853612196
189345,22147.089531413905
189346,10650.463640360738
189347,59009.29585297419
189348,75934.61371718711
189349,31629.21523043104
189350,36934.363853143186
189351,65057.97398968202
189352,68286.07824980645
189353,11501.242890245105
189354,73466.93784019108
189355,30088.479005099874
189356,22837.81763199758
189357,40953.27789879566
189358,112226.1504437103
189359,25824.07372720846
189360,136831.4849966218
189361,10029.88841054282
189362,19396.287962710467
189363,66433.83578821998
189364,24764.970567104327
189365,72748.43845878405
189366,11800.853172096995
189367,27416.089547835643
189368,64560.89420329744
189369,44354.90491605192
189370,13011.885809073832
189371,52329.347972484175
189372,36959.00410715187
189373,106693.04293179644
189374,26453.551998185223
189375,39303.445873195094
189376,10506.003675327305
189377,17140.557407939243
189378,38752.539884531616
189379,58229.91734808877
189380,20624.887012472627
189381,29288.435499845084
189382,62473.114397485326
189383,45888.423541006625
189384,26102.106340314953
189385,64356.67726313817
189386,30089.617584697076
189387,7183.502597608638
189388,41634.64297515854
189389,70618.92236781656
189390,66583.43015456804
189391,39502.44510862525
189392,10020.636302488581
189393,18797.244579917482
189394,9182.060441038831
189395,11617.529788883663
189396,22153.031797791074
189397,71206.485929422
189398,14621.254108987816
189399,22947.709004230484
189400,33043.314675710244
189401,36147.96659301479
189402,71749.38403998865
189403,31237.839808756427
189404,43877.3178717765
189405,117817.09886269044
189406,31610.104324667784
189407,36046.460573682554
189408,84956.80477903191
189409,31562.721426718108
189410,88876.46222280595
189411,51699.77449163701
189412,36703.30973509031
189413,65938.738901231
189414,106692.93746104797
189415,37105.65733349164
189416,27470.083841884472
189417,13817.67763309331
189418,48768.20287226768
189419,22543.97145711077
189420,30998.92867485799
189421,79357.22790448465
189422,82304.79340385429
189423,48220.902258683556
189424,83785.51133834786
189425,37546.683418917295
189426,10685.61339292411
189427,42178.00980345224
189428,14814.023156228537
189429,13292.958525461447
189430,20617.656629821726
189431,38432.14306817013
189432,21605.91114675323
189433,83767.16009316302
189434,42716.403473205224
189435,17586.32509465759
189436,21139.6877867536
189437,20917.902583933
189438,20851.633073427467
189439,15475.73053214262
189440,34972.3750954236
189441,68157.36419150364
189442,68641.93637761516
189443,95036.7659051439
189444,19045.593112828283
189445,63416.144321764004
189446,117652.31772776404
189447,16037.11303942944
189448,130232.91622000298
189449,7864.010263861679
189450,36920.97125321796
189451,24772.30703019565
189452,18149.342047884595
189453,33049.715290854845
189454,90315.93044820214
189455,30131.770776404035
189456,109824.49364459816
189457,12450.573764398305
189458,82818.12493912218
189459,20949.344625989143
189460,31688.853294271936
189461,54433.382890323825
189462,51946.31184663196
189463,23329.139824482714
189464,26480.349794126934
189465,58937.201713651775
189466,14162.077755598099
189467,37249.556032580185
189468,17570.134057251653
189469,12420.053504798836
189470,80438.00408406771
189471,77509.12413401649
189472,33884.51965858791
189473,9537.350604928193
189474,44901.66484229529
189475,28414.981471463947
189476,48643.47315363836
189477,33017.67155412173
189478,62681.56964122595
189479,43394.03452785682
189480,14669.007278255882
189481,59513.78117398097
189482,16913.952947901274
189483,119584.6422587574
189484,30217.044207316947
189485,10640.930472917105
189486,50843.12520244317
189487,10333.96012340473
189488,24007.89568305408
189489,157990.58307935746
189490,48672.87440635282
189491,58849.01522827192
189492,38763.01855313437
189493,22001.62257556218
189494,87864.54218185903
189495,12466.537690383311
189496,44980.322190581675
189497,63234.818230294724
189498,20757.399663728324
189499,102738.48079047646
189500,22036.279632238122
189501,11107.827144791781
189502,16385.48306361146
189503,30030.4332442888
189504,21623.137480208472
189505,54473.32903052324
189506,49761.196156340964
189507,47987.43369109296
189508,52787.49118699577
189509,65368.80880206346
189510,22709.5686551668
189511,17261.04969224982
189512,47671.766813374736
189513,59091.4043061157
189514,11389.100600220112
189515,39066.548385990645
189516,14430.161292192815
189517,9183.920716436687
189518,39213.28183990655
189519,15144.59858677603
189520,44868.47212062981
189521,51098.74902420828
189522,42610.06743630774
189523,45427.7492488464
189524,28165.03057820231
189525,91299.21731616312
189526,13312.488586666868
189527,56326.26256073089
189528,37109.72388325409
189529,51735.06704615186
189530,44585.487960994775
189531,7980.984363866332
189532,17306.97224452977
189533,79156.28054922006
189534,112169.33998093985
189535,76875.8772262212
189536,64376.6409895777
189537,54799.207180050864
189538,30913.47473303871
189539,33844.78773436405
189540,24640.3738650964
189541,17963.3796184922
189542,51095.634257176804
189543,39547.785716241415
189544,62162.76066430435
189545,7552.3869520323415
189546,33599.14073559616
189547,62341.64940058399
189548,62744.91511764896
189549,34615.93302680283
189550,44645.24317692616
189551,16970.201047890052
189552,64535.5467144595
189553,92751.22023127643
189554,38358.369972797795
189555,96643.07095169042
189556,22296.920313132592
189557,27202.471464154958
189558,146436.51995587125
189559,149305.1773535849
189560,144982.8987861163
189561,30326.221717701763
189562,34537.458503821974
189563,34514.151741354406
189564,11863.455489389584
189565,55301.41177634161
189566,57005.86655624607
189567,73016.34066113702
189568,6533.756154828938
189569,49456.7540192064
189570,14189.120703158851
189571,22184.26444606859
189572,18316.772686533743
189573,66489.1028832377
189574,20396.593837775352
189575,72493.25706432897
189576,79810.62410058941
189577,55389.88135871027
189578,69479.7664270479
189579,89213.1132960604
189580,44982.31473799997
189581,23526.962099049415
189582,160808.02322288448
189583,44991.74150487363
189584,61773.870028924
189585,97814.98589072924
189586,50160.23332585516
189587,8845.574314785992
189588,47213.22399471892
189589,29694.876271749614
189590,121691.1018218187
189591,38078.5436217063
189592,50298.79186298606
189593,73728.80729067979
189594,42792.387815066344
189595,26136.70673608841
189596,56256.509779836146
189597,27882.171548629736
189598,9828.130749875289
189599,79193.66156849131
189600,55096.95339160553
189601,91599.00837267622
189602,58879.05066503744
189603,78666.35578616802
189604,29019.741897508007
189605,71374.30826551923
189606,64760.846743891554
189607,56917.77209018003
189608,34321.19436088467
189609,95564.80106908556
189610,66954.13665285986
189611,80690.38421321502
189612,56674.27295219444
189613,27386.745398357547
189614,13266.048784908884
189615,52959.91153484945
189616,69561.1299941677
189617,75864.8292536491
189618,10643.03918875917
189619,61644.235777319824
189620,12949.86728381963
189621,23510.34630598869
189622,50465.481345319444
189623,20730.287256843916
189624,36835.65679981313
189625,38621.15130083793
189626,48822.79207850885
189627,26706.619462521892
189628,102856.62881473881
189629,28578.480821877263
189630,11893.708460680788
189631,32749.211612012878
189632,36852.68352088281
189633,59350.12124326312
189634,37287.468931405485
189635,40598.70032470154
189636,9747.096436401715
189637,18041.41979880095
189638,13319.06861014131
189639,50377.656492253045
189640,109317.42012654484
189641,19491.5198736457
189642,59335.95534658218
189643,18177.80645176917
189644,11533.055611513131
189645,65581.73005934601
189646,36278.04638833941
189647,60763.48321237286
189648,23134.414232645147
189649,36019.40216915164
189650,57070.877688314395
189651,92055.91784603942
189652,17169.63076422179
189653,62457.388704592915
189654,41524.860382777355
189655,90529.32093685611
189656,38335.583596576726
189657,18460.550861202355
189658,38630.58640393634
189659,57907.62666067585
189660,13769.36288016156
189661,54079.91659694353
189662,23422.945036954752
189663,58673.6253187423
189664,56310.89903280526
189665,56150.10920216117
189666,20952.48668580884
189667,30770.062976903653
189668,42570.834837724884
189669,25047.51255766804
189670,35347.93047906347
189671,23505.90522215522
189672,73421.60150504687
189673,44099.05820482298
189674,17307.339813829385
189675,26712.440011861516
189676,13821.98390139993
189677,76130.11389462285
189678,41042.31151489211
189679,47186.92008032774
189680,89529.73534079711
189681,27153.166055549736
189682,22097.42404350814
189683,25559.778124549302
189684,20950.309595167746
189685,86465.7486905931
189686,8795.233092658722
189687,8682.00225510648
189688,7220.5507561479635
189689,22534.520757987277
189690,44336.5486943058
189691,33664.1316408682
189692,9337.298480824136
189693,54648.066774044
189694,20491.12747241731
189695,79249.6705998245
189696,78214.33660803987
189697,19431.115875142918
189698,15934.477092125357
189699,9231.130269821611
189700,13916.10761247691
189701,30691.219080985702
189702,73990.64443593711
189703,7426.044999719926
189704,78713.16160497187
189705,62457.452616418086
189706,33578.09442567442
189707,36828.70895242868
189708,24822.056749764855
189709,10092.45335247962
189710,10171.916212165515
189711,18596.945165851026
189712,15960.302680160883
189713,13752.261812585244
189714,28017.699086967434
189715,9614.436102347485
189716,52883.023301933834
189717,43091.11883360801
189718,9089.989398962323
189719,7466.334252454129
189720,57329.87616688434
189721,13479.570146522447
189722,22117.955680756095
189723,26757.568927156753
189724,16992.281099515072
189725,29928.167972785788
189726,56027.9356162052
189727,14311.68958149399
189728,63643.95611795194
189729,20766.744785291252
189730,73304.54942472401
189731,31205.673849254646
189732,67284.0185722221
189733,61438.43928124469
189734,23700.800038560905
189735,53599.56237891735
189736,10743.55037226401
189737,19567.898178412805
189738,76240.47769226911
189739,64997.569772721254
189740,43703.07113456349
189741,84232.01454000018
189742,42068.6027726037
189743,15695.074649101296
189744,65691.94661831965
189745,30721.074162050558
189746,47541.95558146023
189747,35408.489245842364
189748,52151.26698850657
189749,23633.406750994483
189750,21065.638723170076
189751,58752.37744898279
189752,29618.017531682053
189753,55250.1651958119
189754,60488.71946645027
189755,89215.99565149414
189756,10470.501329179448
189757,79088.47564628518
189758,25943.239719689613
189759,122242.54097249411
189760,60052.60121232566
189761,17808.3982774504
189762,71939.60692778672
189763,31513.687503359295
189764,64686.51238756257
189765,31825.08537202948
189766,102637.40492181701
189767,8615.118251403126
189768,13771.304639080512
189769,9354.111361546567
189770,43412.972226048405
189771,10080.250659733603
189772,11797.667470983051
189773,59356.48154754169
189774,38603.230073431056
189775,26563.836249167707
189776,127939.60399353132
189777,12753.543635569307
189778,16756.014635727002
189779,41109.30978104343
189780,9421.233166424743
189781,10195.589743881332
189782,55731.64032294062
189783,135513.14482338133
189784,71562.63202910355
189785,52557.458164897136
189786,85283.81389112613
189787,112700.79550962392
189788,51199.640616984994
189789,14330.54855973231
189790,23251.42451078098
189791,23373.088522776245
189792,9431.828636807617
189793,45907.73703946836
189794,72960.58193051502
189795,100539.08384885741
189796,92895.89908094173
189797,31823.52888237429
189798,27482.495794909435
189799,41004.44943023336
189800,36922.73256828616
189801,70747.216312906
189802,46060.794278228735
189803,12394.518089207257
189804,9257.960059086872
189805,41387.98129496883
